id,title,date,domain_primary,domain_secondary,reasoning_skills,puzzle_format,question,answer_only,explanation,difficulty,quality_status,requires_assets,assets,evaluation
puzzle-b3eeaba104a8166e8eee,Die Agony,2022-12,grid_deduction,graph_network | physics_mechanics | logic_constraints,state_transition | pathfinding | constraint_propagation | spatial_visualization | proof_of_uniqueness,path_route | grid_fill | physical_simulation | numeric_answer,"A six-sided die, with numbers written on each of its faces, is placed
on the 6-by-6 grid above, in the lower-left (yellow) corner. It then
makes a sequence of “moves”. Each move consists of tipping the die
into an orthogonally adjacent square within the grid.
The die starts with a “score” of 0. On the Nth move, its score
increases by N times the value of the die facing up after the
move. However, the die is only allowed to move into a square if its
score after the move matches the value in the square. Also, the die
cannot be translated or rotated in place in addition to these moves.
After some number of moves the die arrives in the upper-right (blue)
corner.
The answer to this puzzle is the sum of values in the unvisited
squares from the die’s journey.

[Question assets]
- assets/1c5ed7eca400a2e33ebfc481c3deac6804d7603dce0efb522dee1a865dc76e2c.png",1935,"For December’s puzzle, you were asked to figure out which numbers to
place on the sides of a six-sided die that would allow it to “legally”
travel from the bottom-left to the top-right squares in the grid.
The only labeling of the die that permits such a route is:
−
3, 9, 5,
−
9, 7, 9
. And the
only legal path that successfully travels from the yellow square to
the blue square is outlined above. The sum of the unvisited squares
(shaded in orange, above) is
1935
.
(Of interest, note in the upper grid the placement of the die after
the 26th move. Several entries claimed that a path existed through the
452 immediately
north
of the 317. But to move to that cell would
cause the score to increase by 27
×
9, which is not a
legal move. The only legal move is to the eastern 452, as 452 = 317 +
27
×
5.)
Congrats to those of you who successfully navigated the die area!

[Explanation assets]
- assets/49c6f82c3187edf4674b4da31cd99a3ca79648e306fbef5c751d90edcbabffc4.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 68135, ""content_type"": ""image/png"", ""path"": ""assets/1c5ed7eca400a2e33ebfc481c3deac6804d7603dce0efb522dee1a865dc76e2c.png"", ""role"": ""question"", ""sha256"": ""1c5ed7eca400a2e33ebfc481c3deac6804d7603dce0efb522dee1a865dc76e2c""}, {""bytes"": 2540621, ""content_type"": ""image/png"", ""path"": ""assets/49c6f82c3187edf4674b4da31cd99a3ca79648e306fbef5c751d90edcbabffc4.png"", ""role"": ""explanation"", ""sha256"": ""49c6f82c3187edf4674b4da31cd99a3ca79648e306fbef5c751d90edcbabffc4""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-b6cf943e4c35f68e4264,Hooks #7,2021-02,grid_deduction,logic_constraints | combinatorics,constraint_propagation | backtracking_search | grouping_partition | graph_connectivity | tiling_packing | proof_of_uniqueness,grid_fill | logic_grid | tiling_packing | numeric_answer,"The grid above can be partitioned into 9 L-shaped “hooks”. The largest
is 9-by-9 (contains 17 squares), the next largest is 8-by-8 (contains
15 squares), and so on. The smallest hook is just a single square.
Find where the hooks are located, and place nine 9’s in the largest
hook, eight 8’s in the next-largest, etc., down to one 1 in the
smallest hook.
The filled squares must form a connected region. (Squares are
“connected” if they are orthogonally adjacent.) Furthermore, every
2-by-2 region must contain at least one unfilled square.
The sum of the values in each of the
connected
shaded regions must be
the same (there are 19 such regions).
The answer to this puzzle is the product of the areas of the connected
groups of empty squares in the completed grid.

[Question assets]
- assets/ca9bd8b9eb0484d776e3778c9b6ee5488842950719b0353912465e3cc5902f67.png",2200,"Here is the completed grid for this Hooks puzzle, which when you take
the product of the sizes of the empty regions gives
2200
.
Congrats to the following people that managed to find the unique solution!

[Explanation assets]
- assets/255e89313bba59b0682a690e4be5671490d0d47cb677bb30523b41ddd2f24953.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 99437, ""content_type"": ""image/png"", ""path"": ""assets/ca9bd8b9eb0484d776e3778c9b6ee5488842950719b0353912465e3cc5902f67.png"", ""role"": ""question"", ""sha256"": ""ca9bd8b9eb0484d776e3778c9b6ee5488842950719b0353912465e3cc5902f67""}, {""bytes"": 50154, ""content_type"": ""image/png"", ""path"": ""assets/255e89313bba59b0682a690e4be5671490d0d47cb677bb30523b41ddd2f24953.png"", ""role"": ""explanation"", ""sha256"": ""255e89313bba59b0682a690e4be5671490d0d47cb677bb30523b41ddd2f24953""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-c2d7eb1a54ba7abe2171,Hooks #6,2019-11,grid_deduction,logic_constraints | combinatorics,constraint_propagation | backtracking_search | grouping_partition | graph_connectivity | tiling_packing | proof_of_uniqueness,grid_fill | logic_grid | tiling_packing | numeric_answer,"The grid presented here can be partitioned into 9 L-shaped “hooks”.
The largest is 9-by-9 (contains 17 squares), the next largest is
8-by-8 (contains 15 squares), and so on. The smallest hook is just a
single square. Find where the hooks are located, and place nine 9’s in
the largest hook, eight 8’s in the next-largest, etc., down to one 1
in the smallest hook.
The filled squares must form a connected region. (Squares are
“connected” if they are orthogonally adjacent.) Furthermore, every
2-by-2 region must contain at least one unfilled square.
A black number outside the grid indicates the product of the
concatenated numbers in that row or column, when viewed from that
position. (See the example, below.) A red number indicates the
greatest common factor of these concatenated numbers, again when
viewed from that position.
The answer to this puzzle is the product of the areas of the connected
groups of empty squares in the completed grid.

[Question assets]
- assets/32eaa73d50cc4820a2622ce522751ec45d5aaaa4770d34a7ec4187ec96aa34bc.png","10,000","The answer to this month’s puzzle is
10,000
. Congrats to everyone
who solved it!

[Explanation assets]
- assets/65c67ecb7bb1c9aac88a76f265071d7c752c21fe68f115842938960128cb2a77.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 67842, ""content_type"": ""image/png"", ""path"": ""assets/32eaa73d50cc4820a2622ce522751ec45d5aaaa4770d34a7ec4187ec96aa34bc.png"", ""role"": ""question"", ""sha256"": ""32eaa73d50cc4820a2622ce522751ec45d5aaaa4770d34a7ec4187ec96aa34bc""}, {""bytes"": 96894, ""content_type"": ""image/png"", ""path"": ""assets/65c67ecb7bb1c9aac88a76f265071d7c752c21fe68f115842938960128cb2a77.png"", ""role"": ""explanation"", ""sha256"": ""65c67ecb7bb1c9aac88a76f265071d7c752c21fe68f115842938960128cb2a77""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-c8a019d2e4878dc78ecb,Block Party,2017-11,grid_deduction,logic_constraints | number_theory,constraint_propagation | exact_arithmetic | backtracking_search | proof_of_uniqueness,grid_fill | logic_grid | numeric_answer,"[Question assets]
- assets/cf8f92cb15a11077521c5c0bf75dd9c9dff52e72199ced1d65210461c8a7f63c.png",6647,"There are two ways to complete this month’s puzzle, one of which is shown here.
(The other comes from switching the 1 and 2 in the shaded region.) In either
case, the sum of the largest concatenated values (the values in red) in each
region is
6647
, which is the answer to this month’s puzzle.
Congrats to all of you who solved this month’s puzzle!

[Explanation assets]
- assets/2e95a381d7f93659375306ed10703125651f6e0e90cf76ba60630a468d3c0d62.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 97111, ""content_type"": ""image/png"", ""path"": ""assets/cf8f92cb15a11077521c5c0bf75dd9c9dff52e72199ced1d65210461c8a7f63c.png"", ""role"": ""question"", ""sha256"": ""cf8f92cb15a11077521c5c0bf75dd9c9dff52e72199ced1d65210461c8a7f63c""}, {""bytes"": 46656, ""content_type"": ""image/png"", ""path"": ""assets/2e95a381d7f93659375306ed10703125651f6e0e90cf76ba60630a468d3c0d62.png"", ""role"": ""explanation"", ""sha256"": ""2e95a381d7f93659375306ed10703125651f6e0e90cf76ba60630a468d3c0d62""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-e152fa18416062a444b9,Number Cross #3,2016-07,grid_deduction,number_theory | logic_constraints,digit_constraints | constraint_propagation | backtracking_search | exact_arithmetic | proof_of_uniqueness,crossnumber | grid_fill | logic_grid | numeric_answer,"Enter the digits 1 thru 9, or their negatives, in each of the squares in the
crossword grid. The crossword clues represent the sum of the digits in each
answer. Ignoring sign, no digit will appear more than once in any row or column
in the completed grid. Also, every row and column of the completed grid has
exactly one negative number.
For your answer, submit the sum of all numbers in the grid which share a border
(horizontal or vertical) with one of the negative numbers.

[Question assets]
- assets/2155bd97c448cf03b7c582b9337dc6415cfbdfc29b9c945c44b157bc92b43a10.png",148,"The completed grid is presented here, and the sum of all numbers bordering the
negative numbers is
148
. Congratulations to all of this month’s correct
solvers!

[Explanation assets]
- assets/2174c424b0afc3725d81c739ca5fa80cb79fd41f6666719376dd4ffc6464725b.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 82692, ""content_type"": ""image/png"", ""path"": ""assets/2155bd97c448cf03b7c582b9337dc6415cfbdfc29b9c945c44b157bc92b43a10.png"", ""role"": ""question"", ""sha256"": ""2155bd97c448cf03b7c582b9337dc6415cfbdfc29b9c945c44b157bc92b43a10""}, {""bytes"": 23777, ""content_type"": ""image/png"", ""path"": ""assets/2174c424b0afc3725d81c739ca5fa80cb79fd41f6666719376dd4ffc6464725b.png"", ""role"": ""explanation"", ""sha256"": ""2174c424b0afc3725d81c739ca5fa80cb79fd41f6666719376dd4ffc6464725b""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-e6317d3c4099c7a75231,Remote Sudoku,2019-04,grid_deduction,logic_constraints,latin_square_reasoning | constraint_propagation | backtracking_search | digit_constraints | proof_of_uniqueness,sudoku_variant | grid_fill | logic_grid | numeric_answer,"Fill each cell — even the ones with grey numbers — with a digit between 1 and 9
so that each row, column, and outlined 3-by-3 squares contains each digit once.
A grey number
N
indicates that there is an
N
exactly
N
squares away
(horizontally or vertically).
The answer to this month’s puzzle is the sum of the squares of the numbers
written over the gray numbers in the completed grid.
(For example, if a 7 is written over one of the grey numbers, that would
contribute 49 towards the sum.)

[Question assets]
- assets/c96d16107eb0b850666ade917538e7b453a5517514a55f546669932574693686.png",1105,"The completed grid is shown above. The sum of the squares of the numbers
written over the gray clues is
1105
. Congrats to this month’s solvers!

[Explanation assets]
- assets/bd84b79a1df728b7d0f285aba46618cf6c28252d43ca2f8a0ef4110015acf151.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 41383, ""content_type"": ""image/png"", ""path"": ""assets/c96d16107eb0b850666ade917538e7b453a5517514a55f546669932574693686.png"", ""role"": ""question"", ""sha256"": ""c96d16107eb0b850666ade917538e7b453a5517514a55f546669932574693686""}, {""bytes"": 84733, ""content_type"": ""image/png"", ""path"": ""assets/bd84b79a1df728b7d0f285aba46618cf6c28252d43ca2f8a0ef4110015acf151.png"", ""role"": ""explanation"", ""sha256"": ""bd84b79a1df728b7d0f285aba46618cf6c28252d43ca2f8a0ef4110015acf151""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-ea7c4494c37011e50d66,Hall of Mirrors 3,2025-03,grid_deduction,geometry_spatial | logic_constraints,ray_tracing | constraint_propagation | spatial_visualization | backtracking_search | exact_arithmetic,grid_fill | path_route | geometry_problem | numeric_answer,"The perimeter of a 10-by-10 square field is surrounded by lasers pointing into the field. (Each laser begins half a unit from the edge of the field, as indicated by the •’s.)
Some of the lasers have numbers beside them. Place diagonal mirrors in some of the cells so that the
product
of the
segment lengths
of a laser’s path matches the clue numbers. (For instance, the segments for the “75” path in the example puzzle have lengths 5, 3, 5.) Mirrors may not be placed in orthogonally adjacent cells.
Once finished, determine the missing clue numbers for the perimeter, and calculate the sum of these clues for each side of the square. The answer to this puzzle is the
product
of these
four sums
.

[Question assets]
- assets/7e97a3bdce319c8452af6a4dd130ca3c85ebc1635f63440ce11b168600a86269.png","601,931,086,080","The unique placement of mirrors that satisfies all the provided clue numbers (in black) is shown above. The
missing
clue numbers are in red. Clockwise from the top they sum to 480, 166, 3356, and 2251. This gives a product of
601,931,086,080
.
Congrats to this month’s solvers!

[Explanation assets]
- assets/90643c3b1d1d0d5d370f61bf7e20b0d80ce1a490eff4b85b008a2a6a318b97f9.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 124747, ""content_type"": ""image/png"", ""path"": ""assets/7e97a3bdce319c8452af6a4dd130ca3c85ebc1635f63440ce11b168600a86269.png"", ""role"": ""question"", ""sha256"": ""7e97a3bdce319c8452af6a4dd130ca3c85ebc1635f63440ce11b168600a86269""}, {""bytes"": 94216, ""content_type"": ""image/png"", ""path"": ""assets/90643c3b1d1d0d5d370f61bf7e20b0d80ce1a490eff4b85b008a2a6a318b97f9.png"", ""role"": ""explanation"", ""sha256"": ""90643c3b1d1d0d5d370f61bf7e20b0d80ce1a490eff4b85b008a2a6a318b97f9""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-eb096a4f51aee95e06d1,Number Cross 4,2024-05,grid_deduction,number_theory | logic_constraints,digit_constraints | constraint_propagation | backtracking_search | exact_arithmetic | proof_of_uniqueness,crossnumber | grid_fill | logic_grid | numeric_answer,"The 11-by-11 grid above has been divided into various regions. Shade some of the cells black, then place digits (0-9) into the remaining cells. Shading must be “sparse”: that is, no two shaded cells may share an edge.
Every cell within a region must contain the same digit, and orthogonally adjacent cells in different regions must have different digits. (Note that shading cells may break up regions or change which pairs of regions are adjacent. See the example, below.)
Each row has been supplied with a clue.
Every
number formed by concatenating consecutive groups of unshaded cells within a row must satisfy the clue given for the row. (As in the example.) Numbers must be at least
two digits long
and may not begin with a 0.
The answer to this month’s puzzle is the sum of all the numbers formed in the completed grid. (As in the example.)

[Question assets]
- assets/2f0646d3f53263a31db9fc5dd8cb15148b4ea16942c0ccf88429f6cf93e6048d.png",88243711283,"The completed grid is shown above, and the sum of the concatenated numbers is
88243711283
.
Of special note is the top row, 11122233444, which is both a square and has
non-decreasing digits
.
Congrats to this month’s solvers!

[Explanation assets]
- assets/54461cd228e1aa606e91e409e9639bd8b84701bb54bcc77d189c77d95730e7f3.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 245068, ""content_type"": ""image/png"", ""path"": ""assets/2f0646d3f53263a31db9fc5dd8cb15148b4ea16942c0ccf88429f6cf93e6048d.png"", ""role"": ""question"", ""sha256"": ""2f0646d3f53263a31db9fc5dd8cb15148b4ea16942c0ccf88429f6cf93e6048d""}, {""bytes"": 218696, ""content_type"": ""image/png"", ""path"": ""assets/54461cd228e1aa606e91e409e9639bd8b84701bb54bcc77d189c77d95730e7f3.png"", ""role"": ""explanation"", ""sha256"": ""54461cd228e1aa606e91e409e9639bd8b84701bb54bcc77d189c77d95730e7f3""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-f1464020b8d725fcb614,Chess Dance,2016-09,grid_deduction,game_theory_strategy | optimization | logic_constraints,chess_analysis | constraint_propagation | discrete_optimization | backtracking_search | exact_arithmetic,grid_fill | chess_problem | optimization_challenge | numeric_answer,"Five chess pieces are placed on a chessboard: a
Q
ueen,
K
ing,
R
ook,
B
*ishop, and k
N
ight, as shown.
They all move simultaneously, and finish at squares that we’ll label Q1, K1, B1,
R1, and N1. They continue moving, and no square is ever visited more than once,
for a total of
8 moves
. (So in total, 45 squares will be labeled: Q0 through
Q8, K0 through K8, etc.)
Pieces move according to the same rules as chess (e.g. a Rook can move anywhere
along its row or column). After each move, no piece is allowed to be under
attack from any other piece.
The numbers along the rows and columns presented here are the products of the
non-zero numbers that were visible after
only 7 moves
.
After all 8 moves are finished, the 8 row products and the 8 column products are
recalculated (non-zero numbers only).
The answer to this month’s puzzle is the largest possible sum for these 16
products.

[Question assets]
- assets/49db650dcbfebe8dff2e183faf621f61aae79dc3c944b68dfc56bb2535be20f2.png","62,943","There’s quite a bit of logic to sift through with this month’s puzzle, but when
the dust settles, this is the completed grid that maximizes the sum of the 16
products, which is
62,943
. Congratulations to everyone who managed to crack this
one!

[Explanation assets]
- assets/8d1d81b0cca2f40edd93f98cc4f33e3f900eb896a84149a754b868832edde860.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 54302, ""content_type"": ""image/png"", ""path"": ""assets/49db650dcbfebe8dff2e183faf621f61aae79dc3c944b68dfc56bb2535be20f2.png"", ""role"": ""question"", ""sha256"": ""49db650dcbfebe8dff2e183faf621f61aae79dc3c944b68dfc56bb2535be20f2""}, {""bytes"": 38277, ""content_type"": ""image/png"", ""path"": ""assets/8d1d81b0cca2f40edd93f98cc4f33e3f900eb896a84149a754b868832edde860.png"", ""role"": ""explanation"", ""sha256"": ""8d1d81b0cca2f40edd93f98cc4f33e3f900eb896a84149a754b868832edde860""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
puzzle-fdf4ea614e4d56ef1559,Hooks #3,2018-02,grid_deduction,logic_constraints | combinatorics,constraint_propagation | backtracking_search | grouping_partition | graph_connectivity | tiling_packing | proof_of_uniqueness,grid_fill | logic_grid | tiling_packing | numeric_answer,"The grid presented here can be partitioned into 9 L-shaped “hooks”.
The largest is 9-by-9 (contains 17 squares), the next largest is
8-by-8 (contains 15 squares), and so on. The smallest hook is just a
single square. Find where the hooks are located, and place nine 9’s in
the largest hook, eight 8’s in the next-largest, etc., down to one 1
in the smallest hook.
The filled squares must form a connected region. (Squares are
“connected” if they are orthogonally adjacent.) Furthermore, every
2-by-2 region must contain at least one unfilled square.
A number outside the grid indicates the product of the first 2 numbers visible from the end of that particular row or column.
(So each row and column must have at least two filled squares.)
The answer to this puzzle is the product of the areas of the connected
groups of empty squares in the completed grid.

[Question assets]
- assets/fcb02492ceb007c697f2d0c86d7c05c188a8738b0a1cb2657ced0626cab0e554.png",20736,"Many solvers were able to find the unique filling of this grid that has all the
filled squares connected, and also satisfies the edge product and hook placement
conditions. (Shown to the left.) The product of the areas of the regions of
empty squares is
20736
.

[Explanation assets]
- assets/5ebdf40689209aaea3bab920f92d50c7b099f0ff20f16df1769d85ea13125fb4.png","{""bucket"": ""collection_override_hard_candidate""}",machine_checked,True,"[{""bytes"": 101842, ""content_type"": ""image/png"", ""path"": ""assets/fcb02492ceb007c697f2d0c86d7c05c188a8738b0a1cb2657ced0626cab0e554.png"", ""role"": ""question"", ""sha256"": ""fcb02492ceb007c697f2d0c86d7c05c188a8738b0a1cb2657ced0626cab0e554""}, {""bytes"": 67721, ""content_type"": ""image/png"", ""path"": ""assets/5ebdf40689209aaea3bab920f92d50c7b099f0ff20f16df1769d85ea13125fb4.png"", ""role"": ""explanation"", ""sha256"": ""5ebdf40689209aaea3bab920f92d50c7b099f0ff20f16df1769d85ea13125fb4""}]","{""answer_only_scorable"": true, ""benchmark_core"": true, ""counts_toward_headline_score"": true, ""counts_toward_official_topic_score"": true, ""scoring_metric"": ""binary_accuracy"", ""time_limit_minutes"": 30, ""topic_scoring_group"": ""grid_deduction"", ""track"": ""answer_only_collection_core""}"
